"seqnames" "start" "end" "width" "strand"
"14763" "chr19" 11529175 11538716 9542 "*"
"14764" "chr19" 11550324 11551146 823 "*"
"14765" "chr19" 11559237 11559373 137 "*"
"14766" "chr19" 11619136 11639775 20640 "*"
"14767" "chr19" 11686570 11721264 34695 "*"
"14768" "chr19" 11739010 11766999 27990 "*"
"14769" "chr19" 11784079 11797666 13588 "*"
"14770" "chr19" 11809623 11814283 4661 "*"
"14771" "chr19" 11835202 11848760 13559 "*"
"14772" "chr19" 11883751 11887783 4033 "*"
"14773" "chr19" 11914330 11925067 10738 "*"
"14774" "chr19" 11980382 11987616 7235 "*"
"14775" "chr19" 12052968 12064698 11731 "*"
"14776" "chr19" 12081566 12092262 10697 "*"
"14777" "chr19" 12156732 12163063 6332 "*"
"14778" "chr19" 12189882 12195014 5133 "*"
"14779" "chr19" 12294888 12317476 22589 "*"
"14780" "chr19" 12333721 12345948 12228 "*"
"14781" "chr19" 12365906 12379188 13283 "*"
"14782" "chr19" 12640099 12643830 3732 "*"
"14783" "chr19" 12681903 12687997 6095 "*"
"14784" "chr19" 12696644 12699193 2550 "*"
"14785" "chr19" 12724012 12730639 6628 "*"
"14786" "chr19" 12734776 12737138 2363 "*"
"14787" "chr19" 12748324 12751701 3378 "*"
"14788" "chr19" 12758459 12763002 4544 "*"
"14789" "chr19" 12793316 12796819 3504 "*"
"14790" "chr19" 12801860 12802062 203 "*"
"14791" "chr19" 12815202 12825477 10276 "*"
"14792" "chr19" 12874952 12875210 259 "*"
"14793" "chr19" 12881469 12884421 2953 "*"
"14794" "chr19" 12887200 12891025 3826 "*"
"14795" "chr19" 12919277 12920319 1043 "*"
"14796" "chr19" 12920405 12922478 2074 "*"
"14797" "chr19" 12934038 12938577 4540 "*"
"14798" "chr19" 12944490 12945854 1365 "*"
"14799" "chr19" 12957237 12965158 7922 "*"
"14800" "chr19" 12974763 12995607 20845 "*"
"14801" "chr19" 13098797 13099032 236 "*"
"14802" "chr19" 13103162 13104901 1740 "*"
"14803" "chr19" 13117568 13118102 535 "*"
"14804" "chr19" 13141142 13144057 2916 "*"
"14805" "chr19" 13150384 13150414 31 "*"
"14806" "chr19" 13154909 13206441 51533 "*"
"14807" "chr19" 13633026 13731759 98734 "*"
"14808" "chr19" 13763297 13764531 1235 "*"
"14809" "chr19" 13778463 13795459 16997 "*"
"14810" "chr19" 13842929 13862062 19134 "*"
"14811" "chr19" 13880758 13882347 1590 "*"
"14812" "chr19" 13930880 13931186 307 "*"
"14813" "chr19" 13961450 13961537 88 "*"
"14814" "chr19" 14006323 14028147 21825 "*"
"14815" "chr19" 14031043 14031747 705 "*"
"14816" "chr19" 14053217 14053364 148 "*"
"14817" "chr19" 14059160 14072535 13376 "*"
"14818" "chr19" 14075063 14081618 6556 "*"
"14819" "chr19" 14085876 14087839 1964 "*"
"14820" "chr19" 14091037 14091687 651 "*"
"14821" "chr19" 14118085 14119508 1424 "*"
"14822" "chr19" 14136957 14137178 222 "*"
"14823" "chr19" 14206188 14305457 99270 "*"
"14824" "chr19" 14370197 14380500 10304 "*"
"14825" "chr19" 14408726 14408818 93 "*"
"14826" "chr19" 14419384 14433052 13669 "*"
"14827" "chr19" 14471868 14472465 598 "*"
"14828" "chr19" 14475363 14477759 2397 "*"
"14829" "chr19" 14496150 14514769 18620 "*"
"14830" "chr19" 14565981 14566077 97 "*"
"14831" "chr19" 14572063 14583083 11021 "*"
"14832" "chr19" 14611158 14619116 7959 "*"
"14833" "chr19" 14778542 14799145 20604 "*"
"14834" "chr19" 14800212 14827270 27059 "*"
"14835" "chr19" 14828300 14840947 12648 "*"
"14836" "chr19" 14841878 14880325 38448 "*"
"14837" "chr19" 14881453 14941488 60036 "*"
"14838" "chr19" 14942449 14950033 7585 "*"
"14839" "chr19" 15023270 15049383 26114 "*"
"14840" "chr19" 15058294 15086979 28686 "*"
"14841" "chr19" 15088222 15107402 19181 "*"
"14842" "chr19" 15125786 15159037 33252 "*"
"14843" "chr19" 15200982 15226918 25937 "*"
"14844" "chr19" 15233436 15235518 2083 "*"
"14845" "chr19" 15332546 15353384 20839 "*"
"14846" "chr19" 15379799 15380047 249 "*"
"14847" "chr19" 15419142 15419979 838 "*"
"14848" "chr19" 15449952 15451623 1672 "*"
"14849" "chr19" 15464572 15468644 4073 "*"
"14850" "chr19" 15498957 15508492 9536 "*"
"14851" "chr19" 15552318 15615217 62900 "*"
"14852" "chr19" 15630639 15640896 10258 "*"
"14853" "chr19" 15662826 15672756 9931 "*"
"14854" "chr19" 15697175 15728019 30845 "*"
"14855" "chr19" 15729061 15741392 12332 "*"
"14856" "chr19" 15742344 15760240 17897 "*"
"14857" "chr19" 15779910 15793950 14041 "*"
"14858" "chr19" 15795083 15807002 11920 "*"
"14859" "chr19" 15808127 15828205 20079 "*"
"14860" "chr19" 15836327 15851992 15666 "*"
"14861" "chr19" 15864905 15878022 13118 "*"
"14862" "chr19" 15898121 15912366 14246 "*"
"14863" "chr19" 15934868 15949007 14140 "*"
"14864" "chr19" 15949959 16015286 65328 "*"
"14865" "chr19" 16027463 16031306 3844 "*"
"14866" "chr19" 16042117 16065736 23620 "*"
"14867" "chr19" 16066313 16067020 708 "*"
"14868" "chr19" 16103006 16111628 8623 "*"
"14869" "chr19" 16158576 16161367 2792 "*"
"14870" "chr19" 16173526 16185379 11854 "*"
"14871" "chr19" 16192047 16197577 5531 "*"
"14872" "chr19" 16245908 16324816 78909 "*"
"14873" "chr19" 16327875 16355238 27364 "*"
"14874" "chr19" 16472086 16479056 6971 "*"
"14875" "chr19" 16660443 16661126 684 "*"
"14876" "chr19" 16690030 16719975 29946 "*"
"14877" "chr19" 16817964 16829399 11436 "*"
"14878" "chr19" 16880354 16888859 8506 "*"
"14879" "chr19" 16892607 16892946 340 "*"
"14880" "chr19" 17026816 17049728 22913 "*"
"14881" "chr19" 17075626 17075780 155 "*"
"14882" "chr19" 17214538 17215345 808 "*"
"14883" "chr19" 17219830 17226203 6374 "*"
"14884" "chr19" 17229220 17231882 2663 "*"
"14885" "chr19" 17287647 17292130 4484 "*"
"14886" "chr19" 17334830 17334919 90 "*"
"14887" "chr19" 17342736 17351447 8712 "*"
"14888" "chr19" 17377351 17402938 25588 "*"
"14889" "chr19" 17405649 17405685 37 "*"
"14890" "chr19" 17433725 17435508 1784 "*"
"14891" "chr19" 17460955 17468768 7814 "*"
"14892" "chr19" 17521289 17523300 2012 "*"
"14893" "chr19" 17553840 17555593 1754 "*"
"14894" "chr19" 17583163 17601327 18165 "*"
"14895" "chr19" 17688366 17719241 30876 "*"
"14896" "chr19" 17734517 17747717 13201 "*"
"14897" "chr19" 17788569 17794827 6259 "*"
"14898" "chr19" 17813083 17816511 3429 "*"
"14899" "chr19" 17821575 17824779 3205 "*"
"14900" "chr19" 17848072 17859875 11804 "*"
"14901" "chr19" 17864154 17871972 7819 "*"
"14902" "chr19" 17895175 17933015 37841 "*"
"14903" "chr19" 17943992 17951292 7301 "*"
"14904" "chr19" 18000081 18001131 1051 "*"
"14905" "chr19" 18014103 18058994 44892 "*"
"14906" "chr19" 18151693 18153117 1425 "*"
"14907" "chr19" 18178118 18193181 15064 "*"
"14908" "chr19" 18204075 18204729 655 "*"
"14909" "chr19" 18255420 18257096 1677 "*"
"14910" "chr19" 18274510 18279759 5250 "*"
"14911" "chr19" 18281623 18282076 454 "*"
"14912" "chr19" 18282162 18306229 24068 "*"
"14913" "chr19" 18323275 18340586 17312 "*"
"14914" "chr19" 18369951 18382169 12219 "*"
"14915" "chr19" 18389177 18391143 1967 "*"
"14916" "chr19" 18397618 18418863 21246 "*"
"14917" "chr19" 18438302 18442662 4361 "*"
"14918" "chr19" 18522128 18531750 9623 "*"
"14919" "chr19" 18544078 18557761 13684 "*"
"14920" "chr19" 18569388 18571729 2342 "*"
"14921" "chr19" 18621040 18636964 15925 "*"
"14922" "chr19" 18671715 18683676 11962 "*"
"14923" "chr19" 18782334 18782772 439 "*"
"14924" "chr19" 18791315 18831937 40623 "*"
"14925" "chr19" 18868237 18868544 308 "*"
"14926" "chr19" 18896728 18899513 2786 "*"
"14927" "chr19" 18946832 18990887 44056 "*"
"14928" "chr19" 19060312 19063998 3687 "*"
"14929" "chr19" 19112889 19119168 6280 "*"
"14930" "chr19" 19138514 19145566 7053 "*"
"14931" "chr19" 19203425 19211972 8548 "*"
"14932" "chr19" 19252234 19254747 2514 "*"
"14933" "chr19" 19273392 19276017 2626 "*"
"14934" "chr19" 19358756 19385825 27070 "*"
"14935" "chr19" 19508932 19514218 5287 "*"
"14936" "chr19" 19515686 19515735 50 "*"
"14937" "chr19" 19537582 19538247 666 "*"
"14938" "chr19" 19546660 19561706 15047 "*"
"14939" "chr19" 19618917 19623667 4751 "*"
"14940" "chr19" 19628931 19629475 545 "*"
"14941" "chr19" 19643668 19645197 1530 "*"
"14942" "chr19" 19663694 19668795 5102 "*"
"14943" "chr19" 19683507 19710470 26964 "*"
"14944" "chr19" 19733098 19757365 24268 "*"
"14945" "chr19" 19836074 19865885 29812 "*"
"14946" "chr19" 19894675 19900912 6238 "*"
"14947" "chr19" 19935576 19997057 61482 "*"
"14948" "chr19" 20039507 20077993 38487 "*"
"14949" "chr19" 20127077 20167227 40151 "*"
"14950" "chr19" 20200491 20340268 139778 "*"
"14951" "chr19" 20424970 20543430 118461 "*"
"14952" "chr19" 20661597 21020619 359023 "*"
"14953" "chr19" 21060051 21082158 22108 "*"
"14954" "chr19" 21125271 21142023 16753 "*"
"14955" "chr19" 21196054 21291159 95106 "*"
"14956" "chr19" 21329426 21358929 29504 "*"
"14957" "chr19" 21379303 21397118 17816 "*"
"14958" "chr19" 21555398 21637973 82576 "*"
"14959" "chr19" 21656301 21932957 276657 "*"
"14960" "chr19" 22010950 22052451 41502 "*"
"14961" "chr19" 22091481 22286407 194927 "*"
"14962" "chr19" 22317177 22391018 73842 "*"
"14963" "chr19" 22532486 22532625 140 "*"
"14964" "chr19" 22533495 22596256 62762 "*"
"14965" "chr19" 22603551 22615556 12006 "*"
"14966" "chr19" 22623972 22634323 10352 "*"
"14967" "chr19" 22667671 22752182 84512 "*"
"14968" "chr19" 22784108 22832320 48213 "*"
"14969" "chr19" 22858668 22975467 116800 "*"
"14970" "chr19" 23003177 23015074 11898 "*"
"14971" "chr19" 23023698 23046957 23260 "*"
"14972" "chr19" 23061753 23075209 13457 "*"
"14973" "chr19" 23147220 23221598 74379 "*"
"14974" "chr19" 23274252 23308902 34651 "*"
"14975" "chr19" 23395561 23399232 3672 "*"
"14976" "chr19" 23416076 23525630 109555 "*"
"14977" "chr19" 23687221 23739194 51974 "*"
"14978" "chr19" 23758892 23762943 4052 "*"
"14979" "chr19" 23833315 23914875 81561 "*"
"14980" "chr19" 23957931 24033404 75474 "*"
"14981" "chr19" 24129962 24162369 32408 "*"
"14982" "chr19" 24163426 27684579 3521154 "*"
"14983" "chr19" 27984985 28435387 450403 "*"
"14984" "chr19" 28727778 28965130 237353 "*"
"14985" "chr19" 28970875 29002554 31680 "*"
"14986" "chr19" 29013956 29205320 191365 "*"
"14987" "chr19" 29213542 29287010 73469 "*"
"14988" "chr19" 29525753 29526498 746 "*"
"14989" "chr19" 29564480 29604016 39537 "*"
"14990" "chr19" 29617238 29665055 47818 "*"
"14991" "chr19" 29675458 29698885 23428 "*"
"14992" "chr19" 29715790 29811897 96108 "*"
"14993" "chr19" 29824309 29923643 99335 "*"
"14994" "chr19" 30016609 30228513 211905 "*"
"14995" "chr19" 30713539 31167515 453977 "*"
"14996" "chr19" 31207664 31274944 67281 "*"
"14997" "chr19" 31349548 31588195 238648 "*"
"14998" "chr19" 31593782 32025861 432080 "*"
"14999" "chr19" 32048900 32102087 53188 "*"
"15000" "chr19" 32105917 32345593 239677 "*"
"15001" "chr19" 32387668 32390049 2382 "*"
"15002" "chr19" 32485896 32581067 95172 "*"
"15003" "chr19" 32587453 32597006 9554 "*"
"15004" "chr19" 32678301 32691960 13660 "*"
"15005" "chr19" 32713797 32719752 5956 "*"
"15006" "chr19" 32827415 32830508 3094 "*"
"15007" "chr19" 32869767 32875924 6158 "*"
"15008" "chr19" 32971992 32972208 217 "*"
"15009" "chr19" 32978223 32978592 370 "*"
"15010" "chr19" 33064889 33080879 15991 "*"
"15011" "chr19" 33130543 33132089 1547 "*"
"15012" "chr19" 33175796 33177602 1807 "*"
"15013" "chr19" 33225851 33299933 74083 "*"
"15014" "chr19" 33302565 33302856 292 "*"
"15015" "chr19" 33305055 33373329 68275 "*"
"15016" "chr19" 33382687 33386949 4263 "*"
"15017" "chr19" 33521795 33621954 100160 "*"
"15018" "chr19" 33773510 33795932 22423 "*"
"15019" "chr19" 33815764 34396314 580551 "*"
"15020" "chr19" 34426169 34428351 2183 "*"
"15021" "chr19" 34471252 34481637 10386 "*"
"15022" "chr19" 34512305 34542461 30157 "*"
"15023" "chr19" 34545396 34576732 31337 "*"
"15024" "chr19" 34577702 34593328 15627 "*"
"15025" "chr19" 34675700 34677638 1939 "*"
"15026" "chr19" 34686398 34734154 47757 "*"
"15027" "chr19" 34745379 34758075 12697 "*"
"15028" "chr19" 34773230 34816156 42927 "*"
"15029" "chr19" 34832870 34892028 59159 "*"
"15030" "chr19" 34898944 34905314 6371 "*"
"15031" "chr19" 34908189 34923298 15110 "*"
"15032" "chr19" 34926813 34926902 90 "*"
"15033" "chr19" 34945171 34956353 11183 "*"
"15034" "chr19" 34964050 34994783 30734 "*"
"15035" "chr19" 35026472 35030465 3994 "*"
"15036" "chr19" 35040450 35040505 56 "*"
"15037" "chr19" 35106305 35106509 205 "*"
"15038" "chr19" 35124325 35124512 188 "*"
"15039" "chr19" 35154302 35154729 428 "*"
"15040" "chr19" 35169884 35224799 54916 "*"
"15041" "chr19" 35228730 35248329 19600 "*"
"15042" "chr19" 35267965 35268977 1013 "*"
"15043" "chr19" 35279822 35280715 894 "*"
"15044" "chr19" 35285144 35292124 6981 "*"
"15045" "chr19" 35313805 35319260 5456 "*"
"15046" "chr19" 35347356 35351551 4196 "*"
"15047" "chr19" 35353863 35358459 4597 "*"
"15048" "chr19" 35360486 35370928 10443 "*"
"15049" "chr19" 35372963 35399510 26548 "*"
"15050" "chr19" 35419386 35449714 30329 "*"
"15051" "chr19" 35451766 35487323 35558 "*"
"15052" "chr19" 35495559 35497219 1661 "*"
"15053" "chr19" 35513659 35523366 9708 "*"
"15054" "chr19" 35528352 35533411 5060 "*"
"15055" "chr19" 35547527 35550042 2516 "*"
"15056" "chr19" 35563659 35597906 34248 "*"
"15057" "chr19" 35601502 35612743 11242 "*"
"15058" "chr19" 35625350 35629029 3680 "*"
"15059" "chr19" 35637687 35641744 4058 "*"
"15060" "chr19" 35644872 35648222 3351 "*"
"15061" "chr19" 35658862 35666515 7654 "*"
"15062" "chr19" 35678484 35704526 26043 "*"
"15063" "chr19" 35717039 35718018 980 "*"
"15064" "chr19" 35754520 35754568 49 "*"
"15065" "chr19" 35758080 35758142 63 "*"
"15066" "chr19" 35769865 35774531 4667 "*"
"15067" "chr19" 35797903 35799987 2085 "*"
"15068" "chr19" 35813300 35825963 12664 "*"
"15069" "chr19" 35879792 35887652 7861 "*"
"15070" "chr19" 35902304 35902479 176 "*"
"15071" "chr19" 35904378 35904400 23 "*"
"15072" "chr19" 35908296 35935549 27254 "*"
"15073" "chr19" 35945768 35947114 1347 "*"
"15074" "chr19" 35964064 35995198 31135 "*"
"15075" "chr19" 35996316 36003298 6983 "*"
"15076" "chr19" 36014240 36014507 268 "*"
"15077" "chr19" 36054763 36054880 118 "*"
"15078" "chr19" 36105107 36111150 6044 "*"
"15079" "chr19" 36125948 36139574 13627 "*"
"15080" "chr19" 36150354 36150921 568 "*"
"15081" "chr19" 36152870 36182059 29190 "*"
"15082" "chr19" 36246258 36304620 58363 "*"
"15083" "chr19" 36312669 36313066 398 "*"
"15084" "chr19" 36331719 36334452 2734 "*"
"15085" "chr19" 36379200 36383119 3920 "*"
"15086" "chr19" 36418657 36421535 2879 "*"
"15087" "chr19" 36422535 36445118 22584 "*"
"15088" "chr19" 36491041 36510694 19654 "*"
"15089" "chr19" 36528661 36543615 14955 "*"
"15090" "chr19" 36634114 36637191 3078 "*"
"15091" "chr19" 36666854 36685439 18586 "*"
"15092" "chr19" 36687450 36687611 162 "*"
"15093" "chr19" 36772826 36773152 327 "*"
"15094" "chr19" 36777079 36797517 20439 "*"
"15095" "chr19" 36916292 36916328 37 "*"
"15096" "chr19" 36998701 37007856 9156 "*"
"15097" "chr19" 37248739 37251911 3173 "*"
"15098" "chr19" 37265536 37265938 403 "*"
"15099" "chr19" 37271519 37312836 41318 "*"
"15100" "chr19" 37369366 37371060 1695 "*"
"15101" "chr19" 37393067 37411154 18088 "*"
"15102" "chr19" 37488653 37497158 8506 "*"
"15103" "chr19" 37548763 37548913 151 "*"
"15104" "chr19" 37719791 37738286 18496 "*"
"15105" "chr19" 37817301 37817358 58 "*"
"15106" "chr19" 37855216 37884822 29607 "*"
"15107" "chr19" 37906678 37907227 550 "*"
"15108" "chr19" 38208373 38211005 2633 "*"
"15109" "chr19" 38229715 38244034 14320 "*"
"15110" "chr19" 38305010 38305103 94 "*"
"15111" "chr19" 38317274 38319843 2570 "*"
"15112" "chr19" 38332077 38335774 3698 "*"
"15113" "chr19" 38370944 38374535 3592 "*"
"15114" "chr19" 38383825 38384264 440 "*"
"15115" "chr19" 38388083 38388420 338 "*"
"15116" "chr19" 38399588 38403134 3547 "*"
"15117" "chr19" 38426306 38433698 7393 "*"
"15118" "chr19" 38587565 38587640 76 "*"
"15119" "chr19" 38618883 38619081 199 "*"
"15120" "chr19" 38636956 38647648 10693 "*"
"15121" "chr19" 38769905 38770970 1066 "*"
"15122" "chr19" 38773493 38789210 15718 "*"
"15123" "chr19" 38791750 38801670 9921 "*"
"15124" "chr19" 38813365 38815421 2057 "*"
"15125" "chr19" 38852348 38867833 15486 "*"
"15126" "chr19" 38878280 38878554 275 "*"
"15127" "chr19" 38908894 38908979 86 "*"
"15128" "chr19" 38912159 38915265 3107 "*"
"15129" "chr19" 38975911 38990713 14803 "*"
"15130" "chr19" 39032786 39083912 51127 "*"
"15131" "chr19" 39111494 39125769 14276 "*"
"15132" "chr19" 39182817 39196960 14144 "*"
"15133" "chr19" 39201885 39202830 946 "*"
"15134" "chr19" 39204267 39243552 39286 "*"
"15135" "chr19" 39245130 39246313 1184 "*"
"15136" "chr19" 39248857 39268513 19657 "*"
"15137" "chr19" 39270093 39296324 26232 "*"
"15138" "chr19" 39298674 39306567 7894 "*"
"15139" "chr19" 39315337 39328352 13016 "*"
"15140" "chr19" 39342373 39342395 23 "*"
"15141" "chr19" 39385711 39385851 141 "*"
"15142" "chr19" 39391196 39391302 107 "*"
"15143" "chr19" 39400638 39406812 6175 "*"
"15144" "chr19" 39409413 39409622 210 "*"
"15145" "chr19" 39409679 39412584 2906 "*"
"15146" "chr19" 39428416 39433206 4791 "*"
"15147" "chr19" 39435949 39436155 207 "*"
"15148" "chr19" 39476671 39480411 3741 "*"
"15149" "chr19" 39492723 39498894 6172 "*"
"15150" "chr19" 39508482 39515112 6631 "*"
"15151" "chr19" 39520687 39530989 10303 "*"
"15152" "chr19" 39532855 39538704 5850 "*"
"15153" "chr19" 39540334 39602500 62167 "*"
"15154" "chr19" 39607477 39638684 31208 "*"
"15155" "chr19" 39642402 39655893 13492 "*"
"15156" "chr19" 39660648 39679373 18726 "*"
"15157" "chr19" 39694578 39704305 9728 "*"
"15158" "chr19" 39709445 39731249 21805 "*"
"15159" "chr19" 39738029 39776594 38566 "*"
"15160" "chr19" 39786168 39825349 39182 "*"
"15161" "chr19" 39834202 39834457 256 "*"
"15162" "chr19" 39846415 39863322 16908 "*"
"15163" "chr19" 39934627 39971004 36378 "*"
"15164" "chr19" 39981442 39984133 2692 "*"
"15165" "chr19" 40021042 40028259 7218 "*"
"15166" "chr19" 40090939 40191743 100805 "*"
"15167" "chr19" 40215576 40216057 482 "*"
"15168" "chr19" 40218400 40222207 3808 "*"
"15169" "chr19" 40226698 40230316 3619 "*"
"15170" "chr19" 40285537 40319535 33999 "*"
"15171" "chr19" 40390188 40393767 3580 "*"
"15172" "chr19" 40413367 40421591 8225 "*"
"15173" "chr19" 40426026 40440843 14818 "*"
"15174" "chr19" 40444706 40447764 3059 "*"
"15175" "chr19" 40465841 40466240 400 "*"
"15176" "chr19" 40576465 40576850 386 "*"
"15177" "chr19" 40591400 40592882 1483 "*"
"15178" "chr19" 40629819 40665904 36086 "*"
"15179" "chr19" 40690973 40691528 556 "*"
"15180" "chr19" 40765390 40771647 6258 "*"
"15181" "chr19" 40900509 40924218 23710 "*"
"15182" "chr19" 40950661 40991249 40589 "*"
"15183" "chr19" 41018399 41088471 70073 "*"
"15184" "chr19" 41096196 41114431 18236 "*"
"15185" "chr19" 41128367 41193048 64682 "*"
"15186" "chr19" 41207540 41219202 11663 "*"
"15187" "chr19" 41261767 41262495 729 "*"
"15188" "chr19" 41425006 41425358 353 "*"
"15189" "chr19" 41428731 41431317 2587 "*"
"15190" "chr19" 41440718 41443157 2440 "*"
"15191" "chr19" 41444766 41708584 263819 "*"
"15192" "chr19" 41772209 41796436 24228 "*"
"15193" "chr19" 41811554 41837073 25520 "*"
"15194" "chr19" 41844698 41844742 45 "*"
"15195" "chr19" 41852334 41859917 7584 "*"
"15196" "chr19" 41872927 41877119 4193 "*"
"15197" "chr19" 41881373 41883160 1788 "*"
"15198" "chr19" 41930151 41956680 26530 "*"
"15199" "chr19" 41997498 41998320 823 "*"
"15200" "chr19" 42081550 42086109 4560 "*"
"15201" "chr19" 42196586 42198597 2012 "*"
"15202" "chr19" 42220141 42220270 130 "*"
"15203" "chr19" 42228202 42230185 1984 "*"
"15204" "chr19" 42255158 42268536 13379 "*"
"15205" "chr19" 42295798 42297032 1235 "*"
"15206" "chr19" 42310822 42313324 2503 "*"
"15207" "chr19" 42325063 42325608 546 "*"
"15208" "chr19" 42378770 42387018 8249 "*"
"15209" "chr19" 42390288 42397127 6840 "*"
"15210" "chr19" 42652356 42721637 69282 "*"
"15211" "chr19" 42740570 42752685 12116 "*"
"15212" "chr19" 42855719 42866463 10745 "*"
"15213" "chr19" 42879823 42902078 22256 "*"
"15214" "chr19" 42919564 42924131 4568 "*"
"15215" "chr19" 42937179 43007655 70477 "*"
"15216" "chr19" 43026513 43064210 37698 "*"
"15217" "chr19" 43083046 43166255 83210 "*"
"15218" "chr19" 43186537 43192701 6165 "*"
"15219" "chr19" 43207300 43211790 4491 "*"
"15220" "chr19" 43269531 43353658 84128 "*"
"15221" "chr19" 43363173 43401495 38323 "*"
"15222" "chr19" 43418598 43460786 42189 "*"
"15223" "chr19" 43465661 43474953 9293 "*"
"15224" "chr19" 43504936 43506718 1783 "*"
"15225" "chr19" 43536131 43543039 6909 "*"
"15226" "chr19" 43596136 43596391 256 "*"
"15227" "chr19" 43619875 43622367 2493 "*"
"15228" "chr19" 43639840 43646094 6255 "*"
"15229" "chr19" 43670548 43716009 45462 "*"
"15230" "chr19" 43720022 43727991 7970 "*"
"15231" "chr19" 43754991 43766532 11542 "*"
"15232" "chr19" 43781262 43795928 14667 "*"
"15233" "chr19" 43827200 43827291 92 "*"
"15234" "chr19" 43852018 43872362 20345 "*"
"15235" "chr19" 43901806 43912628 10823 "*"
"15236" "chr19" 43935279 43951222 15944 "*"
"15237" "chr19" 43967710 43967861 152 "*"
"15238" "chr19" 44002837 44002947 111 "*"
"15239" "chr19" 44013927 44025341 11415 "*"
"15240" "chr19" 44089614 44094338 4725 "*"
"15241" "chr19" 44134817 44141556 6740 "*"
"15242" "chr19" 44160310 44165072 4763 "*"
"15243" "chr19" 44178382 44207546 29165 "*"
"15244" "chr19" 44305047 44326554 21508 "*"
"15245" "chr19" 44448579 44474427 25849 "*"
"15246" "chr19" 44500525 44501676 1152 "*"
"15247" "chr19" 44529789 44537057 7269 "*"
"15248" "chr19" 44636782 44643797 7016 "*"
